Rooms,Type,Price,Distance,Bathroom,Car,logLandsize,logBuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,Method_S,Method_SP,Method_VB,Regionname_Northern_Metropolitan,Regionname_South_Eastern_Metropolitan,Regionname_Southern_Metropolitan,Regionname_Victoria,Regionname_Western_Metropolitan,month,year,day_of_week
3,1,1110000.0,6.4,2.0,2.0,2.3201462861110542,2.103803720955957,2013.0,0,-37.7854,145.0325,2211.0,1,0,0,1,0,0,0,0,9,2016,5
3,1,1492000.0,6.4,2.0,2.0,2.6148972160331345,2.103803720955957,1970.0,4,-37.7713,145.0279,2211.0,1,0,0,1,0,0,0,0,3,2017,5
2,2,480000.0,6.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2211.0,0,0,0,1,0,0,0,0,5,2016,5
3,3,1304000.0,6.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2211.0,0,1,0,1,0,0,0,0,10,2016,5
4,1,1717500.0,6.4,2.0,1.0,2.7781512503836434,2.3096301674258988,1925.0,4,-37.7717,145.031,2211.0,1,0,0,1,0,0,0,0,10,2016,5
5,1,2840000.0,6.4,4.0,4.0,2.90848501887865,2.220108088040055,1910.0,4,-37.775,145.0268,2211.0,1,0,0,1,0,0,0,0,6,2016,6
2,2,525500.0,6.4,1.0,1.0,1.9493900066449128,1.7853298350107671,1960.0,4,-37.7791,145.0306,2211.0,1,0,0,1,0,0,0,0,11,2016,5
2,3,805000.0,6.4,2.0,3.0,2.1931245983544616,2.1492191126553797,2004.0,4,-37.7804,145.0308,2211.0,1,0,0,1,0,0,0,0,11,2016,5
2,2,465000.0,6.4,1.0,1.0,0.0,2.103803720955957,1970.0,4,-37.7773,145.0314,2211.0,1,0,0,1,0,0,0,0,11,2016,5
3,1,1480000.0,6.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2211.0,1,0,0,1,0,0,0,0,8,2016,5
3,1,2000000.0,6.4,3.0,2.0,2.8369567370595505,2.103803720955957,1970.0,4,-37.78,145.0341,2211.0,0,0,0,1,0,0,0,0,10,2016,5
3,1,1540000.0,6.4,1.0,2.0,2.7730546933642626,2.103803720955957,1970.0,4,-37.7755,145.0288,2211.0,1,0,0,1,0,0,0,0,4,2016,5
2,2,590000.0,6.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2211.0,0,0,0,1,0,0,0,0,9,2016,5
2,2,820000.0,6.4,1.0,1.0,2.2648178230095364,2.103803720955957,1970.0,4,-37.7747,145.0264,2211.0,1,0,0,1,0,0,0,0,3,2017,5
4,1,1830000.0,6.4,2.0,2.0,2.7831886910752575,2.0530784434834195,1970.0,4,-37.7743,145.0316,2211.0,1,0,0,1,0,0,0,0,11,2016,5
4,1,2100000.0,6.4,2.0,2.0,2.760422483423212,2.4345689040341987,2008.0,4,-37.7723,145.0319,2211.0,1,0,0,1,0,0,0,0,11,2016,5
3,1,865000.0,6.4,1.0,1.0,2.2576785748691846,2.12057393120585,2010.0,4,-37.7802,145.0243,2211.0,0,1,0,1,0,0,0,0,5,2016,6
2,2,390000.0,6.4,1.0,1.0,0.0,1.7853298350107671,1960.0,4,-37.7773,145.0314,2211.0,0,0,1,1,0,0,0,0,5,2016,6
2,3,650000.0,6.4,1.0,0.0,0.0,2.103803720955957,1970.0,0,-37.7848,145.025,2211.0,0,1,0,1,0,0,0,0,9,2016,5
2,2,512000.0,6.4,1.0,1.0,0.0,1.792391689498254,1965.0,4,-37.7805,145.0262,2211.0,1,0,0,1,0,0,0,0,2,2017,5
3,1,1361000.0,6.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.7796,145.0285,2211.0,1,0,0,1,0,0,0,0,2,2017,5
3,1,1310000.0,6.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2211.0,1,0,0,1,0,0,0,0,7,2016,1
3,1,570000.0,6.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2211.0,0,0,1,1,0,0,0,0,6,2016,0
3,1,1165000.0,6.4,1.0,2.0,2.9912260756924947,2.103803720955957,1970.0,0,-37.7792,145.029,2211.0,1,0,0,1,0,0,0,0,6,2016,0
2,2,530000.0,6.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2211.0,1,0,0,1,0,0,0,0,11,2016,6
4,1,1900000.0,6.4,2.0,2.0,2.745855195173729,2.436162647040756,1930.0,0,-37.7844,145.0225,2211.0,0,1,0,1,0,0,0,0,11,2016,6
3,1,1485000.0,6.4,0.0,0.0,2.776701183988411,2.103803720955957,1970.0,4,-37.7781,145.0284,2211.0,0,1,0,1,0,0,0,0,8,2016,6
4,1,1950000.0,6.4,2.0,3.0,2.7708520116421442,2.3242824552976926,1920.0,4,-37.7719,145.0309,2211.0,1,0,0,1,0,0,0,0,7,2016,5
3,1,520000.0,13.8,2.0,1.0,2.5477747053878224,2.385606273598312,2015.0,5,-37.87,144.825,5301.0,0,0,1,0,0,0,0,1,9,2016,5
5,1,1525000.0,13.8,3.0,3.0,2.863322860120456,2.429752280002408,2005.0,5,-37.8721,144.8105,5301.0,1,0,0,0,0,0,0,1,12,2016,5
2,3,720000.0,13.8,1.0,2.0,2.4668676203541096,2.100370545117563,2013.0,5,-37.8687,144.8197,5301.0,1,0,0,0,0,0,0,1,2,2016,3
3,1,1120000.0,13.8,1.0,2.0,2.705007959333336,2.0827853703164503,1930.0,5,-37.8693,144.8375,5301.0,1,0,0,0,0,0,0,1,3,2017,5
4,1,780000.0,13.8,1.0,4.0,2.8169038393756605,2.103803720955957,1970.0,5,-37.868,144.8154,5301.0,0,0,0,0,0,0,0,1,6,2016,5
4,1,1780000.0,13.8,3.0,6.0,3.024485667699167,2.3443922736851106,1962.0,5,-37.8681,144.819,5301.0,0,1,0,0,0,0,0,1,6,2016,5
3,2,630000.0,13.8,1.0,2.0,2.494154594018443,1.9777236052888478,1955.0,5,-37.8702,144.8143,5301.0,1,0,0,0,0,0,0,1,8,2016,5
2,2,406000.0,13.8,1.0,1.0,1.8195439355418688,2.103803720955957,1970.0,5,-37.8693,144.8171,5301.0,0,1,0,0,0,0,0,1,8,2016,5
3,1,660000.0,13.8,1.0,1.0,2.780317312140151,2.093421685162235,1955.0,5,-37.8616,144.8116,5301.0,0,0,1,0,0,0,0,1,5,2016,5
3,1,683500.0,13.8,1.0,1.0,2.725094521081469,2.103803720955957,1970.0,5,-37.8594,144.817,5301.0,1,0,0,0,0,0,0,1,11,2016,0
2,2,540000.0,13.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5301.0,0,0,1,0,0,0,0,1,10,2016,5
2,2,580000.0,13.8,1.0,1.0,2.3541084391474008,1.9731278535996986,1988.0,5,-37.8696,144.827,5301.0,1,0,0,0,0,0,0,1,10,2016,5
3,1,1335000.0,13.8,1.0,4.0,2.890979596989689,1.3617278360175928,1953.0,5,-37.8697,144.8249,5301.0,1,0,0,0,0,0,0,1,10,2016,5
3,3,800000.0,13.8,2.0,2.0,2.44870631990508,2.103803720955957,1997.0,5,-37.8734,144.8143,5301.0,0,1,0,0,0,0,0,1,10,2016,5
2,2,510000.0,13.8,1.0,1.0,2.1072099696478683,1.8864907251724818,1990.0,5,-37.8686,144.8182,5301.0,1,0,0,0,0,0,0,1,9,2016,5
4,1,1070000.0,13.8,2.0,2.0,2.842609239610562,2.103803720955957,1970.0,5,-37.8733,144.8147,5301.0,1,0,0,0,0,0,0,1,9,2016,5
2,2,425000.0,13.8,1.0,2.0,2.0644579892269186,1.7634279935629373,1980.0,5,-37.871,144.8185,5301.0,1,0,0,0,0,0,0,1,9,2016,5
3,2,605000.0,13.8,2.0,2.0,2.3636119798921444,2.103803720955957,1970.0,5,-37.8646,144.827,5301.0,1,0,0,0,0,0,0,1,12,2016,5
3,3,705000.0,13.8,2.0,2.0,2.296665190261531,2.184691430817599,1970.0,5,-37.8579,144.8181,5301.0,1,0,0,0,0,0,0,1,2,2017,5
2,2,391000.0,13.8,1.0,1.0,0.0,1.8195439355418688,1965.0,5,-37.8678,144.8384,5301.0,0,1,0,0,0,0,0,1,2,2017,5
2,2,440000.0,13.8,1.0,1.0,0.0,2.103803720955957,1970.0,5,-37.8659,144.83100000000002,5301.0,0,1,0,0,0,0,0,1,2,2017,5
4,1,845000.0,13.8,1.0,2.0,2.8727388274726686,2.1172712956557644,1950.0,5,-37.8658,144.8155,5301.0,1,0,0,0,0,0,0,1,2,2017,5
3,1,766000.0,13.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5301.0,1,0,0,0,0,0,0,1,3,2017,5
3,3,743000.0,13.8,2.0,2.0,2.326335860928751,2.247973266361807,1970.0,5,-37.8698,144.816,5301.0,0,1,0,0,0,0,0,1,11,2016,5
3,3,650000.0,13.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5301.0,0,1,0,0,0,0,0,1,11,2016,5
3,2,730000.0,13.8,2.0,1.0,1.845098040014257,2.1522883443830563,2014.0,5,-37.868,144.8286,5301.0,0,1,0,0,0,0,0,1,8,2016,5
3,3,916500.0,13.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5301.0,1,0,0,0,0,0,0,1,8,2016,5
3,1,635000.0,13.8,1.0,4.0,2.7965743332104296,2.103803720955957,1960.0,5,-37.8611,144.8114,5301.0,1,0,0,0,0,0,0,1,5,2016,5
2,2,620000.0,13.8,1.0,1.0,2.2278867046136734,2.103803720955957,1970.0,5,-37.8676,144.8202,5301.0,0,1,0,0,0,0,0,1,5,2016,5
2,2,447000.0,13.8,1.0,1.0,2.1398790864012365,1.8920946026904804,1990.0,5,-37.8655,144.8299,5301.0,1,0,0,0,0,0,0,1,10,2016,5
3,2,730000.0,13.8,2.0,1.0,1.8512583487190752,2.103803720955957,1970.0,5,-37.868,144.8287,5301.0,0,1,0,0,0,0,0,1,4,2016,5
3,1,678000.0,13.8,1.0,2.0,2.7831886910752575,1.9444826721501687,1950.0,5,-37.8608,144.8124,5301.0,1,0,0,0,0,0,0,1,4,2016,5
2,2,580000.0,13.8,2.0,1.0,2.24551266781415,1.8864907251724818,2013.0,5,-37.8687,144.8268,5301.0,0,0,0,0,0,0,0,1,7,2016,5
3,1,712000.0,13.8,1.0,2.0,2.561101383649056,2.103803720955957,1970.0,5,-37.8674,144.8375,5301.0,1,0,0,0,0,0,0,1,9,2016,5
3,1,840000.0,13.8,2.0,2.0,2.7283537820212285,2.1367205671564067,1965.0,5,-37.86,144.8245,5301.0,0,1,0,0,0,0,0,1,3,2017,5
3,1,980000.0,13.8,1.0,2.0,2.8603380065709936,2.103803720955957,1970.0,5,-37.8672,144.817,5301.0,1,0,0,0,0,0,0,1,11,2016,5
4,1,1000000.0,13.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5301.0,1,0,0,0,0,0,0,1,11,2016,5
3,3,605100.0,13.8,2.0,0.0,2.424881636631067,2.103803720955957,1970.0,5,-37.8583,144.8172,5301.0,1,0,0,0,0,0,0,1,5,2016,6
3,1,880000.0,13.8,3.0,1.0,2.761927838420529,2.103803720955957,1970.0,5,-37.8699,144.8235,5301.0,0,0,0,0,0,0,0,1,8,2016,0
3,2,577000.0,13.8,2.0,1.0,2.3138672203691533,2.0569048513364727,2007.0,5,-37.8684,144.815,5301.0,1,0,0,0,0,0,0,1,4,2016,5
4,1,1030000.0,13.8,1.0,0.0,2.9020028913507296,2.103803720955957,1970.0,5,-37.8663,144.8387,5301.0,1,0,0,0,0,0,0,1,2,2017,5
3,2,605000.0,13.8,1.0,2.0,2.2600713879850747,2.103803720955957,1970.0,5,-37.8659,144.822,5301.0,1,0,0,0,0,0,0,1,2,2017,5
3,1,685000.0,13.8,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5301.0,1,0,0,0,0,0,0,1,2,2017,5
3,1,753000.0,13.8,2.0,2.0,2.724275869600789,2.103803720955957,1970.0,5,-37.8612,144.8247,5301.0,1,0,0,0,0,0,0,1,6,2016,0
2,1,857000.0,13.8,2.0,1.0,2.829946695941636,2.0043213737826426,1950.0,5,-37.8653,144.8129,5301.0,0,1,0,0,0,0,0,1,11,2016,6
3,1,1500000.0,13.8,1.0,1.0,2.9684829485539352,2.103803720955957,1970.0,5,-37.8651,144.832,5301.0,1,0,0,0,0,0,0,1,5,2016,5
3,2,730000.0,13.8,2.0,1.0,1.8512583487190752,0.6020599913279624,2014.0,5,-37.868,144.8285,5301.0,0,1,0,0,0,0,0,1,5,2016,5
3,1,900000.0,13.8,1.0,4.0,2.843855422623161,2.103803720955957,1970.0,5,-37.871,144.8075,5301.0,1,0,0,0,0,0,0,1,5,2016,5
3,1,740000.0,13.8,1.0,2.0,2.781755374652469,2.103803720955957,1970.0,5,-37.8631,144.8195,5301.0,1,0,0,0,0,0,0,1,8,2016,6
4,1,931000.0,13.8,2.0,3.0,2.7267272090265724,2.103803720955957,1970.0,5,-37.8637,144.8365,5301.0,1,0,0,0,0,0,0,1,8,2016,6
2,1,535600.0,13.8,1.0,1.0,2.1903316981702914,1.9637878273455553,1996.0,5,-37.8646,144.8272,5301.0,0,1,0,0,0,0,0,1,7,2016,5
5,1,1085000.0,11.1,3.0,6.0,2.7730546933642626,2.401400540781544,1965.0,5,-37.8388,144.8567,5132.0,1,0,0,0,0,0,0,1,9,2016,5
3,1,781000.0,11.1,1.0,2.0,2.727541257028556,2.0718820073061255,1970.0,5,-37.8291,144.835,5132.0,1,0,0,0,0,0,0,1,9,2016,5
4,1,857500.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,9,2016,5
4,1,960000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,3,2017,5
3,1,750000.0,11.1,1.0,3.0,2.7442929831226763,2.103803720955957,1970.0,5,-37.8449,144.85,5132.0,0,1,0,0,0,0,0,1,3,2017,5
2,3,421000.0,11.1,1.0,1.0,1.8920946026904804,1.8920946026904804,2009.0,5,-37.8351,144.8529,5132.0,1,0,0,0,0,0,0,1,3,2017,5
3,1,1405000.0,11.1,1.0,3.0,2.8169038393756605,2.103803720955957,1970.0,5,-37.8338,144.8562,5132.0,1,0,0,0,0,0,0,1,3,2017,5
3,1,683000.0,11.1,1.0,2.0,2.7283537820212285,2.225309281725863,1967.0,5,-37.8284,144.8355,5132.0,1,0,0,0,0,0,0,1,6,2016,5
3,1,623000.0,11.1,1.0,3.0,2.7331972651065692,2.103803720955957,1970.0,5,-37.8267,144.8368,5132.0,1,0,0,0,0,0,0,1,6,2016,5
3,1,720000.0,11.1,2.0,1.0,0.0,2.1172712956557644,2012.0,5,-37.8379,144.8583,5132.0,0,0,1,0,0,0,0,1,8,2016,5
4,3,780000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,5,2016,5
3,2,720000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,5,2016,5
3,1,705000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,5,2016,5
3,1,588000.0,11.1,1.0,1.0,2.5171958979499744,2.0755469613925306,1970.0,5,-37.838,144.8555,5132.0,1,0,0,0,0,0,0,1,5,2016,5
4,1,720000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,0,1,0,0,0,0,1,5,2016,5
3,1,710000.0,11.1,1.0,3.0,2.7331972651065692,2.0681858617461617,1960.0,5,-37.8294,144.8378,5132.0,0,0,0,0,0,0,0,1,11,2016,0
2,1,550000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,11,2016,0
3,2,640000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,0,1,0,0,0,0,1,11,2016,0
3,1,537500.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,11,2016,0
4,1,875000.0,11.1,1.0,4.0,2.7481880270062002,2.230448921378274,1965.0,5,-37.8448,144.8529,5132.0,0,1,0,0,0,0,0,1,10,2016,5
3,1,800000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,10,2016,5
3,3,713500.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,9,2016,5
3,1,700000.0,11.1,1.0,3.0,2.7442929831226763,2.103803720955957,1970.0,5,-37.8449,144.85,5132.0,0,0,1,0,0,0,0,1,12,2016,5
2,1,551000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,12,2016,5
3,1,685000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,12,2016,5
2,3,640000.0,11.1,1.0,1.0,2.403120521175818,2.103803720955957,1965.0,5,-37.8397,144.8602,5132.0,1,0,0,0,0,0,0,1,3,2017,5
4,1,650000.0,11.1,1.0,4.0,2.747411807886423,2.103803720955957,1970.0,5,-37.8451,144.8529,5132.0,0,1,0,0,0,0,0,1,6,2016,6
3,1,925000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,11,2016,5
3,3,670000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,0,1,0,0,0,0,1,5,2016,5
3,1,680000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,5,2016,5
3,1,765000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,5,2016,5
3,1,675000.0,11.1,2.0,2.0,2.2355284469075487,2.041392685158225,2012.0,5,-37.8337,144.8554,5132.0,1,0,0,0,0,0,0,1,5,2016,5
3,1,708000.0,11.1,1.0,2.0,2.767897616018091,1.9912260756924949,1960.0,5,-37.8258,144.8523,5132.0,1,0,0,0,0,0,0,1,10,2016,5
3,3,656000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,10,2016,5
4,1,883000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,10,2016,5
4,1,965000.0,11.1,1.0,4.0,2.9304395947667,2.103803720955957,1970.0,5,-37.8345,144.8444,5132.0,0,1,0,0,0,0,0,1,10,2016,5
3,1,870000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,10,2016,5
3,1,681000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,0,0,0,0,0,0,1,10,2016,5
2,1,522500.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,7,2016,5
5,1,972000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,9,2016,5
3,3,590000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,0,0,0,0,0,0,1,6,2016,5
2,1,450000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,0,0,0,0,0,0,1,6,2016,5
3,1,765000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,6,2016,5
3,1,750000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,0,1,0,0,0,0,1,6,2016,5
3,1,680000.0,11.1,1.0,3.0,2.741939077729199,2.103803720955957,1970.0,5,-37.8254,144.8514,5132.0,1,0,0,0,0,0,0,1,11,2016,5
2,3,510000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,11,2016,5
3,1,770000.0,11.1,1.0,3.0,2.780317312140151,2.7810369386211318,1970.0,5,-37.8327,144.8451,5132.0,0,1,0,0,0,0,0,1,11,2016,5
3,1,923000.0,11.1,1.0,2.0,2.869818207979328,2.103803720955957,1970.0,5,-37.8269,144.8455,5132.0,1,0,0,0,0,0,0,1,5,2016,6
4,1,693000.0,11.1,2.0,4.0,2.499687082618404,2.2329961103921536,2008.0,5,-37.8391,144.8467,5132.0,0,1,0,0,0,0,0,1,5,2016,6
3,1,620000.0,11.1,2.0,2.0,2.4424797690644486,2.0043213737826426,2010.0,5,-37.8262,144.8443,5132.0,0,1,0,0,0,0,0,1,8,2016,0
3,1,800000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,8,2016,0
3,1,728500.0,11.1,1.0,1.0,2.7259116322950483,2.1986570869544226,1960.0,5,-37.8277,144.8385,5132.0,1,0,0,0,0,0,0,1,8,2016,0
3,1,931000.0,11.1,2.0,1.0,2.7715874808812555,2.2068258760318495,1950.0,5,-37.8382,144.8649,5132.0,1,0,0,0,0,0,0,1,8,2016,0
3,1,988000.0,11.1,1.0,4.0,2.8549130223078554,2.103803720955957,2008.0,5,-37.8423,144.8632,5132.0,1,0,0,0,0,0,0,1,8,2016,0
3,1,590000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,4,2016,5
3,1,590000.0,11.1,1.0,2.0,2.749736315569061,2.103803720955957,1970.0,5,-37.8444,144.8491,5132.0,1,0,0,0,0,0,0,1,4,2016,5
2,1,610000.0,11.1,1.0,2.0,2.840106094456758,2.103803720955957,1970.0,5,-37.834,144.8553,5132.0,1,0,0,0,0,0,0,1,9,2016,5
3,1,815000.0,11.1,2.0,3.0,2.7450747915820575,2.1172712956557644,1960.0,5,-37.8318,144.8388,5132.0,1,0,0,0,0,0,0,1,2,2017,5
4,1,970000.0,11.1,1.0,2.0,2.8506462351830666,2.103803720955957,1970.0,5,-37.833,144.8494,5132.0,1,0,0,0,0,0,0,1,2,2017,5
4,1,840000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,7,2016,1
3,1,840000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,7,2016,1
4,1,760000.0,11.1,1.0,3.0,2.8254261177678233,2.103803720955957,1970.0,5,-37.8262,144.8439,5132.0,1,0,0,0,0,0,0,1,6,2016,0
3,1,852500.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,6,2016,0
4,3,847500.0,11.1,3.0,1.0,2.403120521175818,2.103803720955957,1970.0,5,-37.8393,144.8568,5132.0,1,0,0,0,0,0,0,1,6,2016,0
4,1,1200000.0,11.1,1.0,4.0,2.802089257881733,2.2013971243204513,1960.0,5,-37.8375,144.8541,5132.0,0,1,0,0,0,0,0,1,11,2016,6
3,1,630000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,1,0,0,0,0,0,0,1,11,2016,6
3,1,700000.0,11.1,1.0,1.0,2.7466341989375787,2.103803720955957,1970.0,5,-37.8441,144.8505,5132.0,0,1,0,0,0,0,0,1,11,2016,6
3,1,625000.0,11.1,1.0,1.0,2.7299742856995555,2.103803720955957,1970.0,5,-37.8285,144.8351,5132.0,0,0,0,0,0,0,0,1,5,2016,5
2,2,292000.0,11.1,1.0,1.0,2.187520720836463,1.8512583487190752,1970.0,5,-37.8332,144.8649,5132.0,1,0,0,0,0,0,0,1,8,2016,6
3,3,640000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,0,0,0,0,0,0,1,8,2016,6
3,1,800000.0,11.1,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5132.0,0,1,0,0,0,0,0,1,7,2016,5
2,2,599000.0,6.3,1.0,1.0,0.0,1.8864907251724818,1964.0,6,-37.8543,145.0262,4836.0,1,0,0,0,0,1,0,0,9,2016,5
2,2,550000.0,6.3,1.0,0.0,2.9355072658247128,2.103803720955957,1970.0,6,-37.8539,145.0284,4836.0,0,0,1,0,0,1,0,0,12,2016,5
3,2,995000.0,6.3,2.0,2.0,0.0,2.0043213737826426,1998.0,6,-37.8552,145.016,4836.0,1,0,0,0,0,1,0,0,12,2016,5
3,3,1205000.0,6.3,2.0,2.0,2.0086001717619175,2.0253058652647704,2000.0,6,-37.854,145.0135,4836.0,1,0,0,0,0,1,0,0,12,2016,5
3,1,2675000.0,6.3,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,4836.0,1,0,0,0,0,1,0,0,12,2016,5
3,1,1939000.0,6.3,2.0,2.0,2.4727564493172123,2.1789769472931693,1889.0,6,-37.8614,145.0274,4836.0,1,0,0,0,0,1,0,0,12,2016,5
1,2,421500.0,6.3,1.0,0.0,0.0,2.103803720955957,1970.0,6,-37.853,145.0167,4836.0,1,0,0,0,0,1,0,0,12,2016,5
2,2,585000.0,6.3,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,4836.0,0,1,0,0,0,1,0,0,12,2016,5
3,1,2050000.0,6.3,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,4836.0,1,0,0,0,0,1,0,0,3,2017,5
3,1,1870000.0,6.3,1.0,1.0,2.3384564936046046,2.0681858617461617,1888.0,6,-37.8592,145.0182,4836.0,1,0,0,0,0,1,0,0,3,2017,5
2,2,678000.0,6.3,1.0,2.0,0.0,2.103803720955957,1970.0,6,-37.8538,145.0127,4836.0,1,0,0,0,0,1,0,0,3,2017,5
3,3,1918000.0,6.3,2.0,2.0,0.0,2.220108088040055,1995.0,6,-37.8537,145.0267,4836.0,0,1,0,0,0,1,0,0,3,2017,5
2,2,660000.0,6.3,1.0,1.0,0.0,2.103803720955957,1970.0,6,-37.8619,145.0257,4836.0,0,1,0,0,0,1,0,0,3,2017,5
3,1,2050000.0,6.3,2.0,1.0,2.3138672203691533,2.0681858617461617,1910.0,6,-37.8574,145.0281,4836.0,1,0,0,0,0,1,0,0,3,2017,5
2,2,700000.0,6.3,1.0,2.0,0.0,2.103803720955957,1970.0,6,-37.8552,145.016,4836.0,0,0,1,0,0,1,0,0,6,2016,5
